timestamp, folderName, model, test_acc, val_acc
2025-01-08 02:32:52.464058, 5way_5shot_ProtoNet_with_pretrain_20250107_224741, epoch_500_best.pth, 0.8756400028467178, 0.8127866675257682
2025-01-08 02:37:00.604038, 5way_5shot_ProtoNet_with_pretrain_20250107_224741, epoch_2060_best_backbone.pth, 0.7908000006973743, 0.6030533336997033
2025-01-08 06:20:46.391050, 5way_5shot_ProtoNet_without_pretrain_20250108_023705, epoch_500_best.pth, 0.8494133340120316, 0.8343866688013076
2025-01-08 06:24:49.163326, 5way_5shot_ProtoNet_without_pretrain_20250108_023705, None, 0.8117733346670866, 0.6140266669392586
2025-01-08 07:02:23.285492, 5way_5shot_NnNet_with_pretrain_20250108_062453, epoch_56_best.pth, 0.8992800021767616, 0.8917733355760574
2025-01-08 07:06:31.140355, 5way_5shot_NnNet_with_pretrain_20250108_062453, epoch_2060_best_backbone.pth, 0.8925066692233086, 0.8518933345675468
2025-01-08 07:25:33.775171, 5way_5shot_NnNet_without_pretrain_20250108_070635, epoch_14_best.pth, 0.8968000006079674, 0.8960000013709069
2025-01-08 07:29:42.065627, 5way_5shot_NnNet_without_pretrain_20250108_070635, None, 0.8983466680049896, 0.8579733339548111
2025-01-08 11:15:19.846348, 5way_10shot_ProtoNet_with_pretrain_20250108_072946, epoch_500_best.pth, 0.8767199947834015, 0.8313399984836578
2025-01-08 11:19:32.048559, 5way_10shot_ProtoNet_with_pretrain_20250108_072946, epoch_2060_best_backbone.pth, 0.7848599973022938, 0.5784600012004375
2025-01-08 12:05:42.677645, 5way_10shot_ProtoNet_without_pretrain_20250108_111936, epoch_75_best.pth, 0.8911399978995324, 0.7755999994874001
2025-01-08 12:09:51.756191, 5way_10shot_ProtoNet_without_pretrain_20250108_111936, None, 0.830939996778965, 0.5963800021782517
2025-01-08 12:47:22.842739, 5way_10shot_NnNet_with_pretrain_20250108_120955, epoch_56_best.pth, 0.9221599982976914, 0.9240999965667724
2025-01-08 12:51:27.549308, 5way_10shot_NnNet_with_pretrain_20250108_120955, epoch_2060_best_backbone.pth, 0.915019997894764, 0.901819996714592
2025-01-08 13:17:09.161358, 5way_10shot_NnNet_without_pretrain_20250108_125131, epoch_29_best.pth, 0.9191599967479706, 0.9376399986147881
2025-01-08 13:21:21.028624, 5way_10shot_NnNet_without_pretrain_20250108_125131, None, 0.9166399974822999, 0.9081599968075752
2025-01-08 20:37:49.768878, 10way_5shot_ProtoNet_with_pretrain_20250108_132125, epoch_500_best.pth, 0.8202733306884765, 0.7826533328294754
2025-01-08 20:45:50.382067, 10way_5shot_ProtoNet_with_pretrain_20250108_132125, epoch_2060_best_backbone.pth, 0.6540533329248428, 0.5019599995911121
2025-01-08 22:02:52.578472, 10way_5shot_ProtoNet_without_pretrain_20250108_204554, epoch_61_best.pth, 0.7973999983668327, 0.728613333940506
2025-01-08 22:10:51.875992, 10way_5shot_ProtoNet_without_pretrain_20250108_204554, None, 0.7007000008821488, 0.5137799995243549
2025-01-08 22:57:23.220160, 10way_5shot_NnNet_with_pretrain_20250108_221055, epoch_25_best.pth, 0.843840000808239, 0.838846667766571
2025-01-08 23:05:27.381227, 10way_5shot_NnNet_with_pretrain_20250108_221055, epoch_2060_best_backbone.pth, 0.7983266654014587, 0.8058666666150093
2025-01-08 23:46:00.857092, 10way_5shot_NnNet_without_pretrain_20250108_230531, epoch_18_best.pth, 0.8322266644835472, 0.8525933331847191
2025-01-08 23:54:00.142452, 10way_5shot_NnNet_without_pretrain_20250108_230531, None, 0.8186333319544792, 0.8236200006008149
2025-01-09 07:06:48.171703, 10way_10shot_ProtoNet_with_pretrain_20250108_235404, epoch_500_best.pth, 0.8210299975275993, 0.804569997549057
2025-01-09 07:14:46.997318, 10way_10shot_ProtoNet_with_pretrain_20250108_235404, epoch_2060_best_backbone.pth, 0.6453500003814697, 0.48541999694705007
2025-01-09 14:07:31.945675, 10way_10shot_ProtoNet_without_pretrain_20250109_071451, epoch_452_best.pth, 0.7725599982142448, 0.7525500007867814
2025-01-09 14:15:35.753769, 10way_10shot_ProtoNet_without_pretrain_20250109_071451, None, 0.7343800016641617, 0.5068699963986874
2025-01-09 14:57:24.384766, 10way_10shot_NnNet_with_pretrain_20250109_141539, epoch_19_best.pth, 0.8747399985194206, 0.8949100006818771
2025-01-09 15:05:30.425066, 10way_10shot_NnNet_with_pretrain_20250109_141539, epoch_2060_best_backbone.pth, 0.834809998691082, 0.8637599995732308
2025-01-09 15:46:06.036708, 10way_10shot_NnNet_without_pretrain_20250109_150534, epoch_18_best.pth, 0.8627800012826919, 0.9037500008940696
2025-01-09 15:54:09.776138, 10way_10shot_NnNet_without_pretrain_20250109_150534, None, 0.8465299998521805, 0.8822599997520447
2025-02-12 16:30:19.295913, 10way_10shot_ProtoNet_without_pretrain_20250109_071451, None, 0.7239500010609626, 0.49278999722003936
2025-02-12 16:38:53.875401, 10way_5shot_NnNet_with_pretrain_20250108_221055, epoch_2060_best_backbone.pth, 0.8004866656661034, 0.8062666663527489
2025-02-12 16:47:29.824323, 10way_5shot_ProtoNet_without_pretrain_20250108_204554, None, 0.7022533338069916, 0.5066266660094261
2025-02-12 16:51:56.624033, 5way_5shot_ProtoNet_without_pretrain_20250108_023705, None, 0.7928266675174236, 0.602733335018158
2025-02-12 16:56:25.292807, 5way_5shot_NnNet_without_pretrain_20250108_070635, None, 0.8934000015854836, 0.8550133342146874
2025-02-12 17:00:54.257291, 5way_10shot_NnNet_without_pretrain_20250108_125131, None, 0.9264599993824959, 0.9062399959564209
2025-02-12 17:09:33.831243, 10way_10shot_NnNet_without_pretrain_20250109_150534, None, 0.8463699991106987, 0.88716999989748
2025-02-12 17:18:11.337706, 10way_10shot_ProtoNet_with_pretrain_20250108_235404, epoch_2060_best_backbone.pth, 0.6531100012660026, 0.4835799975991249
